,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,lat,lon,Date Last Confirmed,EV Connector Types
3900,ELEC,Sheehy Nissan - Springfield,6727 Loisdale Rd,Springfield,VA,22150,703-922-7900,38.771228,-77.180533,2014-04-21,J1772
3901,LPG,U-Haul,2808 Monroe St,Toledo,OH,43606,419-242-5519,41.6633341,-83.56722839999998,2014-03-06,
3902,ELEC,MIDFLORIDA CU,19203 Dale Mabry Hwy N,Lutz,FL,33548,888-758-4389,28.1561489,-82.48266600000001,2014-08-11,NEMA520 J1772
3903,LPG,AmeriGas,8480 Specialty Cir,Sacramento,CA,95828,800-776-7443  916-387-0106,38.5015641,-121.3918987,2014-05-02,
3904,BD,Wacker's General Store,9050 M-52,Manchester,MI,48158,734-428-8366,42.1593691,-84.04119299999998,2014-05-02,
3905,E85,Fillers #21 Shell - Davis Oil Co,2601 Moody Rd,Warner Robins,GA,31088,478-328-3755,32.5750124,-83.6236699,2013-09-30,
3906,ELEC,Whole Foods Market,6610 Fairview Rd,Charlotte,NC,28210,980-213-2400,35.148222600000004,-80.8304181,2013-07-25,J1772
3907,ELEC,THOMSON REUTERS,610 Opperman Dr,Eagan,MN,55123,888-758-4389,44.824799600000006,-93.1129932,2014-08-11,NEMA520 J1772
3908,E85,West Point,Route 293,West Point,NY,10996,,41.354558000000004,-74.041933,2014-08-05,
3909,ELEC,Lower Town Parking Ramp,316 Jackson St,Saint Paul,MN,55101,651-291-0523,44.946967,-93.08829399999999,2014-02-05,NEMA520 J1772
3910,ELEC,Exxon - Lehigh Gas Station and Convenience Store,1419 W Main St,Lansdale,PA,19446,215-855-7089,40.254248100000005,-75.3046043,2014-08-05,J1772
3911,CNG,Sunoco - Midwest Clean Fuel,2501 Lafayette Rd,Crawfordsville,IN,47933,765-362-4770,40.075308299999996,-86.90552840000001,2014-05-02,
3912,E85,Spinx #347,1302 Roberts Ave,Lumberton,NC,28358,910-738-2603,34.6264442,-78.98536539999998,2014-06-03,
3913,LPG,Pinnacle Propane,1420 Highway 281 S,Marble Falls,TX,78654,830-693-4383,30.5838848,-98.2732152,2013-02-28,
3914,E85,City of Saint Louis Park,7305 Oxford St,Saint Louis Park,MN,55426,,44.930968,-93.371789,2014-03-06,
3915,CNG,Love's Travel Stop #294,8800 S Polk St,Dallas,TX,75232,972-224-5970,32.64085410000001,-96.83931170000001,2014-03-06,
3916,ELEC,UCLA - Parking Structure 9 - 4th Floor,675 Charles E Young Dr N,Los Angeles,CA,90095,,34.0727134,-118.4495196,2014-02-05,NEMA515
3917,ELEC,Walmart #2098 - Columbus OH,3900 Morse Rd,Columbus,OH,43219,888-998-2546,40.057880600000004,-82.91421590000002,2014-08-11,J1772
3918,LNG,Clean Energy - Lake Station Flying J #650,1401 Ripley St,Lake Station,IN,46405,866-809-4869,41.5865474,-87.2401733,2014-05-02,
3919,ELEC,Whole Foods Market,415 Centre St,Jamaica Plain,MA,2130,855-443-3873,42.3210691,-71.1105151,2014-04-04,J1772
3920,CNG,Coca-Cola Swire Holding Co,12634 S 265 W,Draper,UT,84020,,40.520523,-111.902419,2013-09-30,
3921,ELEC,BMW TRI-CITIES,1201-1299 Aaron Dr,Richland,WA,99352,888-758-4389,46.2601764,-119.28081409999999,2014-08-11,J1772
3922,ELEC,415 Seneca Parking Garage,415 Seneca,Seattle,WA,98101,888-998-2546,47.608247,-122.332853,2014-08-11,J1772
3923,ELEC,Columbia Nissan,700 7th Ave,Longview,WA,98632,360-423-4321,46.125628000000006,-122.928321,2014-04-21,J1772
3924,ELEC,Bruce Bennett Nissan,978 Danbury Rd,Wilton,CT,6897,203-544-8371,41.26043,-73.43542099999999,2014-04-21,J1772
3925,ELEC,Carl's Jr - 9002 Firestone,9002 Firestone,Downey,CA,90241,888-998-2546,33.935190000000006,-118.12388999999999,2014-08-11,J1772
3926,E85,Meijer Gas #127,23062 US 33,Goshen,IN,46526,574-875-3029,41.5611429,-85.7964423,2014-05-02,
3927,E85,Meijer Gas #63,30800 Little Mack Rd,Roseville,MI,48066,586-296-6900,42.52312800000001,-82.905889,2014-05-02,
3928,ELEC,"Intuit - Mountain View Campus, Building 4",2500 Garcia Ave.,Mountain View,CA,94043,888-998-2546,37.428388,-122.095922,2014-08-11,J1772 CHADEMO
3929,LPG,U-Haul,3033 N Scottsdale Rd,Scottsdale,AZ,85251,480-941-0483,33.4828801,-111.92595949999999,2013-09-30,
3930,ELEC,Marvin K. Brown Auto Center,1441 Camino del Rio South,San Diego,CA,92108,888-998-2546,32.76545,-117.148946,2014-08-11,J1772
3931,ELEC,McDonald's #12565 - Main Street - Oakley CA,914 Main Street,Oakley,CA,94561,888-998-2546,38.005536,-121.75189499999999,2014-08-11,J1772
3932,ELEC,SLEEPING LADY,7375 Icicle Road,Leavenworth,WA,98826,888-758-4389,47.5514755,-120.68038179999999,2014-08-11,NEMA520 J1772
3933,ELEC,BMW WOODLANDS,17830 Interstate 45 S,Conroe,TX,77384,888-758-4389,30.198294,-95.4563244,2014-08-11,J1772
3934,ELEC,BMW LAS VEGAS,6900 W Sahara Ave,Las Vegas,NV,89117,888-758-4389,36.1445285,-115.2444625,2014-08-11,J1772
3935,CNG,New Jersey Natural Gas - Middletown Public Works,54 Kanes Ln,Middletown,NJ,7748,,40.387941999999995,-74.086372,2014-06-03,
3936,ELEC,Ventanas,275 Baker Street,Atlanta,GA,30313,888-998-2546,33.761432,-84.3968,2014-08-11,J1772
3937,LPG,MFA Oil & Propane Co,442061 Kentucky Ave,Vinita,OK,74301,918-782-2082,36.6383,-95.154,2014-08-05,
3938,CNG,United Parcel Service - Commerce City,5020 Ivy,Commerce City,CO,80022,,39.789206,-104.915361,2013-01-31,
3939,ELEC,Bridgewater Nissan,1400 Route 22,Bridgewater,NJ,8807,908-722-3600,40.575128,-74.5672844,2014-04-21,J1772
3940,LPG,Severson Prolube,1656 Service Dr,Winona,MN,55987,507-452-7844,44.052088,-91.68344990000001,2014-03-06,
3941,ELEC,KRC-PYB,10210 NE Points Dr,Kirkland,WA,98033,888-758-4389,47.6434463,-122.2039041,2014-08-11,J1772
3942,ELEC,SEARS - Store #1798,7780 W ARROWHEAD TOWNE CTR,GLENDALE,AZ,85308,888-998-2546,33.64367,-112.2273,2014-08-11,CHADEMO
3943,ELEC,BEAM CHARGING,1510 Lexington Ave,Manhattan,NY,10029,888-758-4389,40.7869415,-73.9505157,2014-08-11,NEMA520 J1772
3944,ELEC,Tampa Bay Regional Planning Council,4000 Gateway Centre Blvd,Pinellas Park,FL,33782,727-570-5151,27.85063,-82.688497,2014-08-05,J1772
3945,LPG,Kendrick Oil Co,824 Main St,Friona,TX,79035,806-250-2751,34.641704,-102.7185368,2013-02-28,
3946,ELEC,Bill Rapp Pontiac,3446 Burnet Ave,Syracuse,NY,13206,315-437-2501,43.061174799999996,-76.0886462,2014-04-21,J1772
3947,ELEC,Big Boy,600 N Cedar St,Mason,MI,48854,517-676-4401,42.589586,-84.457444,2013-02-28,J1772
3948,ELEC,Chapman Davis Parking Lot,220 Main St,Greenfield,MA,1301,413-772-1412,42.5879281,-72.60242159999999,2013-06-25,J1772
3949,ELEC,Town of Morrisville - Parking Lot,260 Town Hall Dr,Morrisville,NC,27560,919-463-7070,35.822984000000005,-78.82930999999999,2014-08-05,J1772
3950,LPG,Ferrellgas,1775 NE Chouteau Trafficway,Kansas City,MO,64120,913-236-5656,39.137485999999996,-94.528786,2014-06-03,
3951,LPG,Corbin Gas,2870 Highway 138 E,Jonesboro,GA,30236,770-471-7170,33.5401669,-84.29754100000001,2013-03-31,
3952,CNG,Oklahoma Natural Gas - Miami Service Center,11 S Treaty Rd,Miami,OK,74354,888-609-2410  800-664-5463,36.8747075,-94.8417847,2014-08-05,
3953,ELEC,Three Rivers Market,1100 N Central Street,Knoxville,TN,37917,888-998-2546,35.981266,-83.92821500000001,2014-08-11,J1772
3954,BD,City of Phoenix - Fire Station #9,330 E Fairmount,Phoenix,AZ,85012,,33.4930776,-112.0682179,2013-10-31,
3955,ELEC,Village of Pinehurst,Village Green Rd W,Pinehurst,NC,28374,910-295-1900,35.192809999999994,-79.4683561,2014-08-05,J1772
3956,ELEC,Bob Stall Chevrolet,7601 Alvarado Road,La Mesa,CA,91941,888-998-2546,32.773077,-117.03373,2014-08-11,J1772
3957,ELEC,HOLLAND BPW,93 EAST 7th St,Holland,MI,49423,888-758-4389,42.7914848,-86.103302,2014-08-11,NEMA520 J1772
3958,E85,Hansen's Auto Service,3802 Trinity Rd,Duluth,MN,55811,218-723-8236,46.793442,-92.1561569,2014-07-03,
3959,ELEC,BMW JUPITER,1555 W Indiantown Rd,Jupiter,FL,33478,888-758-4389,26.9345903,-80.12277579999999,2014-08-11,J1772
3960,CNG,Contra Costa County,2467 Waterbird Way,Martinez,CA,94553,,38.0003854,-122.07156289999999,2014-05-02,
3961,ELEC,EVESHAM LEED,2401 E Evesham Rd,Voorhees Township,NJ,8043,888-758-4389,39.8659324,-74.95368719999999,2014-08-11,NEMA520 J1772
3962,LPG,Fair Propane,8866 Mississippi 15,Ackerman,MS,39735,662-285-6610,33.293972,-89.172414,2014-06-03,
3963,ELEC,Marion Nissan,3201 W DeYoung St,Marion,IL,62959,618-993-5000,37.744879700000006,-88.99332199999999,2014-04-21,J1772
3964,BD,Orange County - North Carolina DOT,NC-1009,Hillsborough,NC,27278,,36.052278,-79.10149399999999,2013-06-30,
3965,ELEC,PGA National Resort & Spa,400 Ave of the Champions,Palm Beach Gardens,FL,33418,800-863-2819,26.83002,-80.141288,2014-08-05,J1772 CHADEMO
3966,BD,South Carolina State Fleet - Allendale,264 E Gum St,Allendale,SC,29810,,33.004667,-81.310281,2014-06-03,
3967,ELEC,Red River Nissan,2010 US Highway 75 N,Denison,TX,75020,903-463-9800,33.775328,-96.58308000000001,2014-04-21,J1772
3968,LPG,Shell - CleanFUEL USA,204 Madonna Rd,San Luis Obispo,CA,93401,805-543-1991,35.2644971,-120.67588570000001,2014-05-02,
3969,BD,Wake County Equipment Depot - North Carolina DOT,5105 Beryl Rd,Raleigh,NC,27606,,35.790884999999996,-78.708618,2013-06-30,
3970,ELEC,WINTER PARK,121 Garfield Ave,Winter Park,FL,32789,888-758-4389,28.5994854,-81.35172270000001,2014-08-11,NEMA520 J1772
3971,ELEC,Green Mountain College - Dunton Hall,1 Brennan Cir,Poultney,VT,5764,800-776-6675,43.51655,-73.2402089,2013-07-31,J1772
3972,E85,Lakewood CFN at Lakewood Shell,1401 172nd St NE,Marysville,WA,98271,800-554-5549,48.15190519999999,-122.21111129999998,2014-06-03,
3973,LPG,U-Haul,900 N Lombardy,Richmond,VA,23220,804-358-4978,37.556481,-77.454863,2013-10-31,
3974,ELEC,JW Marriott Las Vegas Resort & Spa,221 N Rampart Blvd,Las Vegas,NV,89145,702-869-7777,36.175796999999996,-115.29116200000001,2012-12-31,J1772
3975,ELEC,NATIONAL GRID,30 Major Taylor Blvd,Worcester,MA,1608,888-758-4389,42.2673057,-71.797797,2014-08-11,J1772
3976,ELEC,Newington Electric,72 Pane Rd,Newington,CT,6111,860-667-1948,41.6547896,-72.7291156,2014-06-03,J1772
3977,ELEC,NIKKEN,52 Discovery,Irvine,CA,92618,888-758-4389,33.663271200000004,-117.75696699999999,2014-08-11,NEMA520 J1772
3978,ELEC,NIPSCO,1313 167th St,Hammond,IN,46320,888-758-4389,41.5924998,-87.4966647,2014-08-11,J1772
3979,ELEC,Kapiolani Medical Center,1319 Punahou St,Honolulu,HI,96826,808-983-6000,21.299986899999997,-157.83370730000001,2014-05-02,J1772
3980,LPG,Speedway Xpress Mart,4521 Morehead Rd,Charlotte,NC,28262,704-456-7611,35.350285,-80.69159599999999,2014-07-02,
3981,ELEC,"Walgreens - Lehi, UT #9681",102 N 1200 E,Lehi,UT,84043,800-663-5633,40.389223,-111.82616100000001,2014-08-11,J1772
3982,ELEC,1801 Rockville Pike,1801 Rockville Pike,Rockville,MD,20852,800-663-5633,39.0595955,-77.12297740000001,2014-08-11,J1772
3983,E85,Freeborn County Co-op,1840 Margaretha Ave,Albert Lea,MN,56007,507-373-3991,43.628789700000006,-93.3585944,2014-03-06,
3984,ELEC,City of Columbia Municipal Parking Garage,1100 Taylor St,Columbia,SC,29201,843-743-6736,34.006069700000005,-81.03770990000001,2012-12-31,J1772
3985,ELEC,Bel Air Nissan,1506 Bel Air Rd,Bel Air,MD,21014,410-879-1133,39.506547499999996,-76.3817272,2014-04-21,J1772
3986,ELEC,WALSH COLLEGE T,3838 Livernois Rd,Troy,MI,48083,888-758-4389,42.5738914,-83.1471631,2014-08-11,NEMA520 J1772
3987,ELEC,PreFlight Airport Parking,4000 Global Gateway Connector,College Park,GA,30337,404-767-8000,33.645031,-84.465875,2013-06-25,NEMA520
3988,ELEC,G&K,255 S Grand Ave,Los Angeles,CA,90012,888-758-4389,34.0534353,-118.2514034,2014-08-11,J1772
3989,ELEC,Constituent Service Center,8475 S Vermont Ave,Los Angeles,CA,90044,213-485-7616,33.9610886,-118.29176880000001,2012-12-31,
3990,E85,RaceWay,9535 Mansfield Rd,Shreveport,LA,71118,318-688-6755,32.3897087,-93.8146256,2014-07-02,
3991,ELEC,Columbia Nissan,700 7th Ave,Longview,WA,98632,360-423-4321,46.125628000000006,-122.928321,2014-04-21,J1772
3992,ELEC,HYATT GRAND,1 Grand Cypress Blvd,Orlando,FL,32836,888-758-4389,28.381577399999998,-81.51078000000001,2014-08-11,NEMA520 J1772
3993,ELEC,BRIDGEWATER,400-418 E College St,Bridgewater,VA,22812,888-758-4389,38.3768688,-78.967772,2014-08-11,NEMA520 J1772
3994,CNG,Knoxville Utilities Board,4505 Middlebrook Pike,Knoxville,TN,37921,,35.96244779999999,-83.98824049999997,2014-08-05,
3995,CNG,City of Meriden,55 Michael Dr,Meriden,CT,6450,,41.556627,-72.7901739,2014-04-04,
3996,LPG,Eagle Gas,8445 Los Coches Rd,El Cajon,CA,92021,619-443-8888,32.827806800000005,-116.90377609999999,2014-05-02,
3997,LPG,Chico Butane Gas Co,400 Highway 101 S,Chico,TX,76431,940-644-2624,33.290335600000006,-97.7940318,2013-02-28,
3998,E85,Family Express - Monon,429 N Market St,Monon,IN,47959,219-253-6366,40.8632624,-86.8790485,2014-07-02,
3999,ELEC,STATION PLAZA,3100 Oak Rd,Walnut Creek,CA,94597,888-758-4389,37.9307709,-122.05799099999999,2014-08-11,NEMA520 J1772
4000,CNG,Trillium CNG - Yolo County Transportation District,350 Industrial Way,Woodland,CA,95776,800-920-1166  530-661-0816,38.678131,-121.75343259999998,2014-07-02,
4001,ELEC,Spokane City Hall,808 W Spokane Falls Blvd,Spokane,WA,99201,,47.660391499999996,-117.42366489999999,2013-07-31,NEMA520
4002,E85,Family Express - Rensselaer Interstate,8805 W State Rd 114,Rensselaer,IN,47978,219-866-8444,40.940422999999996,-87.214828,2014-07-02,
4003,ELEC,Eastman Chemical Company - Building 300,200 South Wilcox Drive,Kingsport,TN,37660,888-998-2546,36.53545,-82.55039000000001,2014-08-11,J1772
4004,ELEC,Enterprise Rent-A-Car,6320 McNair Cir,Sacramento,CA,95837,,38.681627,-121.58970320000002,2014-06-03,NEMA520 J1772
4005,E85,Qik-n-EZ #53,615 N Cedar St,Shelbyville,IL,62565,217-774-3411,39.412001700000005,-88.8072218,2013-10-31,
4006,ELEC,MGE,300 Femrite Dr,Madison,WI,53716,888-758-4389,43.054553999999996,-89.3210831,2014-08-11,NEMA520 J1772
4007,ELEC,Aloft Hotel Downtown Dallas,1033 Young St,Dallas,TX,75202,888-998-2546,32.7770008,-96.8012371,2014-08-11,J1772
4008,CNG,Clean N' Green - Waste Management,350 Sumac Rd,Wheeling,IL,60090,847-520-7306  800-950-3835,42.119053,-87.89900899999999,2014-07-03,
4009,ELEC,Ralphs Store # 280 Lincoln Blvd Marina Del Rey,4311 Lincoln Blvd,Marina Del Rey,CA,90292,888-998-2546,33.984527,-118.44340600000001,2014-08-11,J1772
4010,ELEC,Gateway Nissan,441 28th St S,Fargo,ND,58103,701-232-8442,46.8726888,-96.82348329999999,2014-04-21,J1772
4011,E85,Break Time Convenience Store #3032,1405 N Bluff,Fulton,MO,65251,573-642-1813,38.8609649,-91.9442026,2014-07-03,
4012,ELEC,Urban Corps San Diego County,3127 Jefferson Street,San Diego,CA,92110,888-998-2546,32.7553934,-117.20321840000001,2014-08-11,J1772
4013,ELEC,Hagerstown Premium Outlets - Tesla,495 Prime Outlets Blvd,Hagerstown,MD,21740,877-798-3752,39.606981,-77.73457900000001,2014-03-06,TESLA
4014,ELEC,Morris Motors,1714 Savannah Hwy,Charleston,SC,29407,843-571-2810,32.7879094,-80.0173609,2014-05-02,J1772
4015,E85,Valero Corner Store #1258,230 S Americas Ave,El Paso,TX,79907,915-858-8625,31.6777923,-106.31546850000001,2013-12-31,
4016,ELEC,AT&T,208 S Akard St,Dallas,TX,75201,,32.779790999999996,-96.7990454,2013-11-30,NEMA520 J1772
4017,BD,City of Phoenix - Fire Station #4,1601 N 3rd Ave,Phoenix,AZ,85013,,33.466108399999996,-112.0780675,2013-10-31,
4018,ELEC,David L Lawrence Convention Center Garage,1000 Ft Duquesne Blvd,Pittsburgh,PA,15222,412-325-6144,40.446578,-79.99495999999999,2014-08-05,J1772
4019,ELEC,SCE,2244 Walnut Grove Ave,Rosemead,CA,91770,888-758-4389,34.054047499999996,-118.0806461,2014-08-11,NEMA520 J1772
4020,BD,Propel Fuels - 76,1002 N 1st St,San Jose,CA,95112,408-279-2270,37.355248100000004,-121.90470249999998,2013-11-30,
4021,ELEC,Palm Avenue Parking Garage - Harrimans Inc,1289 N Palm Ave,Sarasota,FL,34236,866-777-9276,27.336465999999998,-82.544287,2014-08-05,J1772
4022,ELEC,CITYOF CAMPBELL,45 N 1st Street,Campbell,CA,95008,888-758-4389,37.2877338,-121.94522479999999,2014-08-11,J1772
4023,CNG,Clean Energy - Chicago Grenshaw,1121 S Jefferson,Chicago,IL,60607,866-809-4869,41.868512,-87.64160419999997,2014-04-04,
4024,ELEC,401 Elliott Ave  W - F5 Networks,401 Elliott Avenue West,Seattle,WA,98119,888-998-2546,47.622276,-122.36385200000001,2014-08-11,J1772
4025,CNG,Clean N' Green - Waste Management,975 Robison Rd E,Erie,PA,16509,,42.06458480000001,-80.01806429999998,2014-08-05,
4026,ELEC,Peter's Auto Sales,280 Amherst St,Nashua,NH,3063,603-889-1166,42.7795278,-71.49891509999999,2014-04-21,J1772
4027,ELEC,Capital Ford,2807 Millbrook Rd,Raleigh,NC,27616,,35.8495504,-78.5862209,2014-07-02,J1772
4028,ELEC,University Park Mall - Tesla,6501 Grape Rd,Mishawaka,IN,46545,877-798-3752,41.71882120000001,-86.1878432,2014-04-21,TESLA
4029,ELEC,"Carl's Jr - 2025 E. Katella Ave., Anaheim",2025 E Katella Avenue,Anaheim,CA,92806,888-998-2546,33.803740999999995,-117.887863,2014-08-11,J1772
4030,ELEC,Sheehy Ford,11450 Washington Hwy,Ashland,VA,23005,804-798-4791,37.723737400000005,-77.46994090000001,2013-12-31,J1772
4031,CNG,Mass Transit Authority Alternative Fuel Facility,5051 S Dort Hwy,Flint,MI,48507,,42.957389,-83.6500949,2014-05-02,
4032,E85,Spinx #128,498 The Parkway,Greer,SC,29650,864-801-8881,34.871553999999996,-82.254063,2014-06-03,
4033,ELEC,Kwik Trip #474,2900 Cutters Grove Ave,Anoka,MN,55303,763-421-9170,45.211446,-93.412685,2014-04-21,NEMA520
4034,ELEC,UT Dallas Research & Operations Center,"17217 Waterview Pkwy, Parking Lot V",Richardson,TX,75080,888-998-2546,32.986222,-96.75711700000001,2014-08-11,J1772
4035,ELEC,DUKE ENERGY,404 S Mint St,Charlotte,NC,28202,888-758-4389,35.227078000000006,-80.849538,2014-08-11,J1772
4036,E85,Farm Service Co-op,2050 Chatburn Ave,Harlan,IA,51537,712-755-3185,41.646437,-95.337242,2014-03-06,
4037,LNG,Clean Energy - Lathrop CA,1250 E Madruga Rd,Lathrop,CA,95330,866-809-4869,37.788905,-121.28993200000001,2014-05-02,
4038,ELEC,CPSE-SATX,Melrose Pl,San Antonio,TX,78212,888-758-4389,29.469894399999998,-98.4967728,2014-08-11,J1772
4039,ELEC,NATIONAL GRID,196 E Main St,Milford,MA,1757,888-758-4389,42.1510201,-71.49977870000001,2014-08-11,J1772
4040,ELEC,Landers McLarty Nissan,2501 SE Moberly Ln,Bentonville,AR,72712,479-845-8484,36.3454219,-94.1835127,2014-04-21,J1772
4041,E85,Gulf,Mile Marker 83.8 Westbound Mass Pike,Charlton,MA,1507,508-248-3308,42.140125,-72.024614,2014-07-02,
4042,LPG,Exxon,800 E Riverside Dr,Omak,WA,98841,509-826-2965,48.4158675,-119.51074890000001,2014-06-03,
4043,ELEC,CONTRA COSTA,2999 Oak Rd,Walnut Creek,CA,94597,888-758-4389,37.92795,-122.05787099999999,2014-08-11,NEMA520 J1772
4044,CNG,Peake Fuel Solutions,415 Cox Rd,Marshall,TX,75672,,32.4968443,-94.3572921,2013-06-30,
4045,LNG,Blu LNG - Blu Fuel Stop,77522 S Highway 207,Hermiston,OR,97838,801-977-7252,45.78278299999999,-119.32465659999998,2014-05-02,
4046,LPG,Gasco,6919 Gogebic St,Three Lakes,WI,54562,715-546-2244,45.795885999999996,-89.170367,2013-08-31,
4047,ELEC,HINES,555 13th St NW,Washington D.C.,DC,20005,888-758-4389,38.897017,-77.02884770000001,2014-08-11,NEMA520 J1772
4048,E85,Palatine Oil Co,515 W Colfax,Palatine,IL,60067,847-358-3600,42.116919,-88.05646,2013-10-31,
4049,ELEC,M'Lady Nissan,5656 Northwest Hwy,Crystal Lake,IL,60014,815-459-2288,42.227158,-88.306715,2014-04-21,J1772
4050,ELEC,MBTA,402-698 Blue Hill Dr,Westwood,MA,2090,888-758-4389,42.2110992,-71.1496938,2014-08-11,J1772
4051,ELEC,Providence - Portland Medical Center - Glisan Parking Garage North,4805 NE Glisan St,Portland,OR,97213,888-998-2546,45.528228000000006,-122.612778,2014-08-11,J1772
4052,E85,Donnelly Co-op,412 Atlantic Ave,Donnelly,MN,56235,320-246-3555,45.6911731,-96.01305500000001,2014-03-06,
4053,BD,Spinx #201,549 E Standing Springs Rd,Simpsonville,SC,29680,864-228-6506,34.751,-82.29015,2014-06-03,
4054,E85,Spinx #260,426 N Highway 52,Moncks Corner,SC,29461,843-761-8677,33.1991862,-79.9837344,2014-06-03,
4055,CNG,Clean Energy - Stark Area Regional Transit Authority,1600 Gateway Blvd SE,Canton,OH,44707,866-809-4869,40.780713299999995,-81.3680808,2014-04-04,
4056,LPG,Self Heating & Cooling Inc,219 Keith Valley Rd,Horsham,PA,19044,267-803-4840,40.210440000000006,-75.165763,2014-08-05,
4057,ELEC,NRG eVgo - City of Hermosa Beach,1301 Hermosa Ave,Hermosa Beach,CA,90254,877-455-3833,33.863071999999995,-118.401579,2014-08-05,J1772 CHADEMO
4058,ELEC,Shell Station 218 - 5448 S. Central Ave.,5448 S. Central Ave.,Phoenix,AZ,85040,888-998-2546,33.396006,-112.07372,2014-08-11,J1772
4059,LPG,Burkburnett Wichita Falls KOA,1202 E 3rd St,Burkburnett,TX,76354,940-569-3081,34.1000825,-98.5540474,2014-05-02,
4060,ELEC,GROUPHEALTH PYP,1007 39th Ave,Puyallup,WA,98374,888-758-4389,47.154799,-122.2811233,2014-08-11,J1772 NEMA520
4061,BD,Star Oilco - SeQuential Biofuels,8445 N Kerby Ave,Portland,OR,97217,503-283-1256,45.584830600000004,-122.67235079999999,2014-04-04,
4062,ELEC,Hocking College,30140 Iles Rd,Logan,OH,43138,740-380-9315,39.558938,-82.459188,2014-04-21,NEMA520 J1772
4063,ELEC,Garland Code Enforcement Office,210 Carver Street,Garland,TX,75040,888-998-2546,32.906856,-96.628209,2014-08-11,J1772
4064,E85,Super Stop - Shell,795 W Via Rancho Sahuarita,Sahuarita,AZ,85629,520-207-7039,31.957368,-110.98251599999999,2013-09-30,
4065,ELEC,City of Ukiah Public Parking Lot,N Oak & W Standley St,Ukiah,CA,95482,707-467-5711,39.15,-123.2091,2013-12-31,J1772
4066,LPG,Chevron,181 W Airline Hwy,Kenner,LA,70062,,29.97959,-90.279,2014-07-02,
4067,ELEC,SAN JOSE,288 S 2nd St,San Jose,CA,95113,888-758-4389,37.3324394,-121.8863068,2014-08-11,J1772
4068,CNG,TECO Peoples Gas,1400 Channelside Dr,Tampa,FL,33605,,27.956468599999997,-82.44614759999999,2014-08-05,
4069,ELEC,NATIONAL GRID,593 Eddy St,Providence,RI,2903,888-758-4389,41.812539,-71.407599,2014-08-11,J1772
4070,E85,Kum & Go #881,Apache & Harvard,Tulsa,OK,74130,918-835-5348,36.24211,-95.940445,2014-03-06,
4071,ELEC,Florida Power & Light - Central Garage,122 SW 3rd St,Miami,FL,33130,,25.770193,-80.196634,2012-06-30,J1772
4072,E85,Meijer Gas #111,2153 Marion-Mount Gilead Rd,Marion,OH,43302,740-389-0529,40.578714,-83.07194399999999,2014-03-06,
